TransactionID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,TotalAmount,Segment
TXN13651,CUST02356,2023-03-02,Women's Clothing,Skirt,1,103.41,103.41,Champions
TXN14574,CUST02517,2023-03-02,Men's Clothing,Shirt,1,106.68,106.68,Loyal
TXN10932,CUST01861,2023-03-02,Women's Clothing,Blouse,3,94.31,282.93,Champions
TXN2189,CUST00219,2023-03-03,Men's Clothing,T-Shirt,1,76.62,76.62,Loyal
TXN10214,CUST01720,2023-03-03,Women's Clothing,Blouse,1,61.43,61.43,Loyal
TXN5284,CUST00793,2023-03-03,Men's Clothing,T-Shirt,2,116.21,232.42,Loyal
TXN2409,CUST00261,2023-03-03,Accessories,Belt,3,53.24,159.72,Loyal
TXN15316,CUST02655,2023-03-03,Women's Clothing,Jacket,2,123.26,246.52,Champions
TXN12429,CUST02121,2023-03-03,Men's Clothing,Sweater,3,33.75,101.25,Others
TXN9257,CUST01542,2023-03-03,Footwear,Boots,4,166.87,667.48,At-Risk
TXN18103,CUST03137,2023-03-03,Women's Clothing,Jacket,4,91.24,364.96,At-Risk
TXN17818,CUST03085,2023-03-03,Men's Clothing,T-Shirt,5,113.11,565.55,Loyal
TXN18244,CUST03169,2023-03-04,Men's Clothing,Pants,4,44.63,178.52,Loyal
TXN7213,CUST01165,2023-03-04,Women's Clothing,Jacket,3,137.55,412.65,Others
TXN9423,CUST01573,2023-03-04,Women's Clothing,Blouse,3,138.44,415.32,Champions
TXN17143,CUST02965,2023-03-04,Footwear,Sneakers,1,108.82,108.82,At-Risk
TXN18036,CUST03130,2023-03-04,Women's Clothing,Skirt,1,82.0,82.0,Champions
TXN16138,CUST02802,2023-03-04,Women's Clothing,Dress,4,41.07,164.28,Loyal
TXN4139,CUST00582,2023-03-04,Women's Clothing,Dress,3,97.11,291.33,Loyal
TXN6675,CUST01067,2023-03-04,Women's Clothing,Skirt,3,122.34,367.02,Lost
TXN1589,CUST00101,2023-03-04,Women's Clothing,Blouse,4,98.92,395.68,Loyal
TXN2918,CUST00349,2023-03-04,Women's Clothing,Dress,5,116.96,584.8,Champions
TXN3561,CUST00473,2023-03-04,Men's Clothing,Shirt,3,78.17,234.51,Others
TXN8951,CUST01488,2023-03-04,Women's Clothing,Jeans,5,106.91,534.55,Champions
TXN2204,CUST00220,2023-03-05,Men's Clothing,Shirt,2,102.81,205.62,Champions
TXN3665,CUST00492,2023-03-05,Women's Clothing,Dress,1,99.99,99.99,Champions
TXN1211,CUST00038,2023-03-05,Men's Clothing,Pants,5,40.52,202.6,Champions
TXN18420,CUST03198,2023-03-05,Footwear,Sandals,5,67.65,338.25,Champions
TXN8625,CUST01430,2023-03-05,Men's Clothing,Pants,5,88.59,442.95,Others
TXN7412,CUST01204,2023-03-05,Accessories,Belt,3,60.66,181.98,At-Risk
TXN2080,CUST00194,2023-03-05,Accessories,Handbag,3,54.21,162.63,Lost
TXN7233,CUST01174,2023-03-05,Women's Clothing,Jacket,1,112.42,112.42,At-Risk
TXN14660,CUST02533,2023-03-05,Accessories,Handbag,4,44.46,177.84,At-Risk
TXN2830,CUST00335,2023-03-05,Footwear,Boots,1,131.35,131.35,Champions
TXN6127,CUST00954,2023-03-06,Women's Clothing,Blouse,4,99.76,399.04,Lost
TXN6385,CUST01009,2023-03-06,Men's Clothing,Shirt,1,95.8,95.8,Champions
TXN12727,CUST02184,2023-03-06,Men's Clothing,Shirt,3,82.73,248.19,Loyal
TXN13124,CUST02263,2023-03-06,Women's Clothing,Jeans,1,117.31,117.31,Champions
TXN7637,CUST01250,2023-03-06,Men's Clothing,Jacket,1,43.37,43.37,Others
TXN1724,CUST00129,2023-03-06,Men's Clothing,Pants,4,67.02,268.08,Loyal
TXN6342,CUST01002,2023-03-06,Women's Clothing,Jacket,1,51.14,51.14,Loyal
TXN3539,CUST00469,2023-03-06,Accessories,Belt,4,27.13,108.52,Champions
TXN11586,CUST01967,2023-03-06,Women's Clothing,Jacket,4,37.78,151.12,Loyal
TXN2415,CUST00262,2023-03-06,Footwear,Loafers,3,169.56,508.68,Loyal
TXN7335,CUST01192,2023-03-06,Men's Clothing,Pants,4,102.73,410.92,Champions
TXN14044,CUST02422,2023-03-07,Women's Clothing,Dress,1,131.24,131.24,Champions
TXN13744,CUST02371,2023-03-07,Accessories,Wallet,2,23.63,47.26,Champions
TXN13011,CUST02242,2023-03-07,Women's Clothing,Jacket,4,86.71,346.84,Champions
TXN2230,CUST00224,2023-03-07,Accessories,Belt,1,22.2,22.2,Champions
TXN8842,CUST01469,2023-03-07,Women's Clothing,Jeans,1,37.48,37.48,Champions
TXN2202,CUST00220,2023-03-07,Women's Clothing,Jacket,3,102.49,307.47,Champions
TXN6861,CUST01097,2023-03-07,Men's Clothing,Jacket,4,57.96,231.84,Loyal
TXN4661,CUST00671,2023-03-07,Men's Clothing,Pants,3,39.6,118.8,Loyal
TXN5551,CUST00849,2023-03-07,Women's Clothing,Jeans,5,81.98,409.9,Loyal
TXN4475,CUST00646,2023-03-07,Accessories,Wallet,3,39.58,118.74,Loyal
TXN7698,CUST01261,2023-03-07,Accessories,Belt,4,51.03,204.12,Loyal
TXN17613,CUST03047,2023-03-08,Women's Clothing,Skirt,3,80.6,241.8,At-Risk
TXN9292,CUST01550,2023-03-08,Women's Clothing,Blouse,3,38.45,115.35,Loyal
TXN2796,CUST00327,2023-03-08,Men's Clothing,Jacket,1,47.68,47.68,Loyal
TXN2912,CUST00349,2023-03-08,Footwear,Heels,5,169.72,848.6,Champions
TXN1651,CUST00118,2023-03-08,Men's Clothing,Shirt,2,47.8,95.6,Champions
TXN1416,CUST00067,2023-03-08,Women's Clothing,Blouse,4,112.84,451.36,Champions
TXN9591,CUST01608,2023-03-08,Women's Clothing,Jacket,2,51.5,103.0,Champions
TXN13893,CUST02394,2023-03-08,Footwear,Sneakers,4,140.7,562.8,Loyal
TXN16922,CUST02928,2023-03-09,Women's Clothing,Jeans,3,119.32,357.96,Loyal
TXN6726,CUST01076,2023-03-09,Women's Clothing,Dress,3,88.64,265.92,Champions
TXN2838,CUST00335,2023-03-09,Footwear,Heels,3,167.19,501.57,Champions
TXN5554,CUST00849,2023-03-09,Men's Clothing,Jacket,2,101.59,203.18,Loyal
TXN9138,CUST01522,2023-03-09,Men's Clothing,Jacket,3,97.37,292.11,Loyal
TXN17487,CUST03028,2023-03-09,Men's Clothing,T-Shirt,4,84.86,339.44,Lost
TXN12263,CUST02089,2023-03-09,Women's Clothing,Dress,4,129.82,519.28,Champions
TXN17362,CUST03002,2023-03-09,Accessories,Sunglasses,4,54.43,217.72,Champions
TXN7349,CUST01193,2023-03-09,Men's Clothing,Pants,2,62.42,124.84,Loyal
TXN8308,CUST01369,2023-03-09,Accessories,Scarf,4,67.31,269.24,Loyal
TXN1100,CUST00015,2023-03-09,Women's Clothing,Jacket,2,35.38,70.76,At-Risk
TXN18352,CUST03187,2023-03-09,Men's Clothing,Pants,5,70.57,352.85,Champions
TXN8109,CUST01336,2023-03-09,Women's Clothing,Dress,2,140.44,280.88,At-Risk
TXN6503,CUST01033,2023-03-09,Men's Clothing,Shirt,1,109.98,109.98,Loyal
TXN13115,CUST02263,2023-03-09,Women's Clothing,Jacket,4,134.05,536.2,Champions
TXN4542,CUST00655,2023-03-09,Women's Clothing,Dress,3,139.77,419.31,Champions
TXN10142,CUST01710,2023-03-10,Footwear,Boots,1,170.43,170.43,Others
TXN9431,CUST01573,2023-03-10,Men's Clothing,Jacket,5,58.34,291.7,Champions
TXN14670,CUST02536,2023-03-10,Women's Clothing,Blouse,5,143.47,717.35,Loyal
TXN18427,CUST03199,2023-03-10,Women's Clothing,Dress,5,149.0,745.0,Champions
TXN3642,CUST00488,2023-03-10,Accessories,Wallet,5,33.79,168.95,Others
TXN7691,CUST01260,2023-03-10,Women's Clothing,Skirt,5,85.02,425.1,Champions
TXN2301,CUST00240,2023-03-10,Footwear,Sandals,3,78.58,235.74,Loyal
TXN18361,CUST03189,2023-03-10,Women's Clothing,Dress,5,47.78,238.9,Lost
TXN2907,CUST00348,2023-03-10,Women's Clothing,Blouse,1,131.07,131.07,At-Risk
TXN1085,CUST00011,2023-03-10,Women's Clothing,Jeans,5,127.37,636.85,Champions
TXN9141,CUST01522,2023-03-10,Men's Clothing,T-Shirt,3,39.74,119.22,Loyal
TXN14438,CUST02494,2023-03-10,Accessories,Handbag,4,74.81,299.24,At-Risk
TXN18365,CUST03191,2023-03-11,Footwear,Loafers,5,97.5,487.5,Champions
TXN10418,CUST01759,2023-03-11,Men's Clothing,Sweater,5,34.47,172.35,Lost
TXN7493,CUST01218,2023-03-11,Women's Clothing,Skirt,3,99.81,299.43,At-Risk
TXN3219,CUST00407,2023-03-11,Women's Clothing,Jeans,2,60.68,121.36,At-Risk
TXN7505,CUST01220,2023-03-11,Accessories,Handbag,5,27.72,138.6,Champions
TXN17169,CUST02969,2023-03-11,Men's Clothing,T-Shirt,1,107.06,107.06,Champions
TXN7007,CUST01123,2023-03-11,Women's Clothing,Skirt,2,42.7,85.4,Champions
TXN18449,CUST03202,2023-03-11,Women's Clothing,Jacket,5,64.55,322.75,Loyal
TXN1439,CUST00069,2023-03-11,Women's Clothing,Skirt,2,95.16,190.32,Champions
TXN7927,CUST01298,2023-03-12,Men's Clothing,T-Shirt,5,41.69,208.45,Lost
TXN7336,CUST01192,2023-03-12,Women's Clothing,Dress,4,126.76,507.04,Champions
TXN7343,CUST01192,2023-03-12,Accessories,Scarf,1,32.42,32.42,Champions
TXN15320,CUST02655,2023-03-12,Women's Clothing,Jeans,4,135.13,540.52,Champions
TXN14746,CUST02546,2023-03-12,Footwear,Sneakers,3,164.58,493.74,Champions
TXN5839,CUST00897,2023-03-12,Women's Clothing,Blouse,2,46.52,93.04,Loyal
TXN3452,CUST00451,2023-03-12,Men's Clothing,Pants,1,72.22,72.22,Lost
TXN17023,CUST02944,2023-03-12,Women's Clothing,Skirt,5,56.47,282.35,Lost
TXN2919,CUST00349,2023-03-12,Women's Clothing,Skirt,3,87.04,261.12,Champions
TXN8211,CUST01353,2023-03-12,Women's Clothing,Dress,2,126.06,252.12,Champions
TXN8310,CUST01369,2023-03-12,Footwear,Sandals,5,45.98,229.9,Loyal
TXN15185,CUST02633,2023-03-12,Women's Clothing,Jacket,4,49.41,197.64,Lost
TXN2917,CUST00349,2023-03-12,Men's Clothing,Shirt,2,117.76,235.52,Champions
TXN13179,CUST02274,2023-03-12,Women's Clothing,Jeans,2,88.91,177.82,Others
TXN2833,CUST00335,2023-03-12,Men's Clothing,Jacket,4,104.19,416.76,Champions
TXN5118,CUST00759,2023-03-13,Women's Clothing,Dress,1,118.19,118.19,Loyal
TXN17320,CUST02995,2023-03-13,Accessories,Sunglasses,5,29.81,149.05,Champions
TXN1218,CUST00038,2023-03-13,Men's Clothing,Jacket,4,43.32,173.28,Champions
TXN15595,CUST02708,2023-03-13,Accessories,Scarf,1,36.86,36.86,Loyal
TXN2794,CUST00327,2023-03-13,Women's Clothing,Blouse,2,63.05,126.1,Loyal
TXN9310,CUST01555,2023-03-14,Men's Clothing,Jacket,2,54.38,108.76,Loyal
TXN1517,CUST00083,2023-03-14,Accessories,Belt,3,55.75,167.25,Loyal
TXN17581,CUST03042,2023-03-14,Men's Clothing,Shirt,1,106.21,106.21,Loyal
TXN3162,CUST00398,2023-03-14,Women's Clothing,Jacket,1,41.46,41.46,At-Risk
TXN13534,CUST02335,2023-03-14,Women's Clothing,Jeans,3,134.73,404.19,Champions
TXN5963,CUST00919,2023-03-14,Men's Clothing,T-Shirt,3,52.28,156.84,Champions
TXN15664,CUST02722,2023-03-14,Women's Clothing,Dress,5,46.65,233.25,Others
TXN4658,CUST00671,2023-03-14,Men's Clothing,Jacket,3,81.0,243.0,Loyal
TXN8949,CUST01488,2023-03-14,Women's Clothing,Jeans,3,36.36,109.08,Champions
TXN14742,CUST02546,2023-03-14,Men's Clothing,T-Shirt,2,47.28,94.56,Champions
TXN8277,CUST01363,2023-03-14,Women's Clothing,Jacket,4,48.59,194.36,Others
TXN3770,CUST00509,2023-03-14,Women's Clothing,Dress,1,102.4,102.4,Lost
TXN7236,CUST01174,2023-03-14,Men's Clothing,Sweater,5,50.09,250.45,At-Risk
TXN14716,CUST02543,2023-03-14,Men's Clothing,Shirt,1,32.88,32.88,Champions
TXN3547,CUST00471,2023-03-14,Women's Clothing,Skirt,3,127.02,381.06,Loyal
TXN15032,CUST02601,2023-03-14,Accessories,Wallet,4,41.0,164.0,Loyal
TXN5039,CUST00744,2023-03-14,Men's Clothing,Sweater,1,70.93,70.93,Loyal
TXN9852,CUST01658,2023-03-15,Women's Clothing,Jacket,4,61.04,244.16,Champions
TXN16101,CUST02793,2023-03-15,Women's Clothing,Jeans,1,67.0,67.0,Loyal
TXN10848,CUST01843,2023-03-15,Men's Clothing,Sweater,5,77.48,387.4,Champions
TXN9519,CUST01593,2023-03-15,Accessories,Scarf,2,41.92,83.84,Loyal
TXN11474,CUST01949,2023-03-15,Men's Clothing,Pants,5,88.86,444.3,Lost
TXN7165,CUST01154,2023-03-15,Men's Clothing,Shirt,1,76.95,76.95,Loyal
TXN14160,CUST02443,2023-03-15,Men's Clothing,Shirt,5,77.04,385.2,Lost
TXN14557,CUST02515,2023-03-15,Accessories,Belt,4,70.04,280.16,Loyal
TXN6758,CUST01081,2023-03-15,Women's Clothing,Blouse,3,43.78,131.34,Champions
TXN17573,CUST03041,2023-03-16,Men's Clothing,Jacket,2,88.68,177.36,Loyal
TXN7454,CUST01212,2023-03-16,Footwear,Sneakers,2,88.5,177.0,At-Risk
TXN9642,CUST01617,2023-03-16,Women's Clothing,Blouse,4,71.8,287.2,Loyal
TXN17492,CUST03030,2023-03-16,Women's Clothing,Jeans,4,37.88,151.52,Champions
TXN18174,CUST03153,2023-03-16,Women's Clothing,Jeans,1,105.81,105.81,Champions
TXN10788,CUST01831,2023-03-16,Men's Clothing,Jacket,4,47.88,191.52,Lost
TXN9076,CUST01510,2023-03-16,Men's Clothing,Sweater,3,68.25,204.75,Others
TXN7193,CUST01159,2023-03-16,Footwear,Loafers,5,95.53,477.65,Others
TXN9747,CUST01640,2023-03-16,Women's Clothing,Dress,1,89.24,89.24,Lost
TXN3714,CUST00500,2023-03-16,Women's Clothing,Blouse,3,70.98,212.94,Champions
TXN10470,CUST01767,2023-03-17,Men's Clothing,T-Shirt,2,36.71,73.42,Loyal
TXN5035,CUST00744,2023-03-17,Footwear,Sandals,4,64.24,256.96,Loyal
TXN13679,CUST02360,2023-03-17,Women's Clothing,Jeans,5,107.28,536.4,Champions
TXN16066,CUST02787,2023-03-17,Women's Clothing,Dress,3,144.01,432.03,Loyal
TXN15977,CUST02776,2023-03-17,Women's Clothing,Dress,2,109.09,218.18,Champions
TXN10147,CUST01712,2023-03-17,Women's Clothing,Jeans,4,71.74,286.96,Others
TXN13939,CUST02400,2023-03-17,Women's Clothing,Jeans,5,62.43,312.15,Loyal
TXN10654,CUST01802,2023-03-17,Men's Clothing,Sweater,1,81.01,81.01,Loyal
TXN1115,CUST00017,2023-03-17,Accessories,Scarf,2,15.93,31.86,Loyal
TXN5463,CUST00825,2023-03-17,Women's Clothing,Blouse,3,69.79,209.37,Champions
TXN12914,CUST02223,2023-03-17,Footwear,Sandals,5,57.45,287.25,At-Risk
TXN5285,CUST00793,2023-03-17,Men's Clothing,Sweater,3,53.41,160.23,Loyal
TXN15698,CUST02727,2023-03-17,Women's Clothing,Dress,4,112.07,448.28,Champions
TXN12853,CUST02213,2023-03-17,Accessories,Sunglasses,4,37.46,149.84,Loyal
TXN13339,CUST02306,2023-03-17,Women's Clothing,Jeans,5,72.12,360.6,Others
TXN18478,CUST03206,2023-03-17,Men's Clothing,Shirt,5,111.21,556.05,At-Risk
TXN9430,CUST01573,2023-03-17,Women's Clothing,Blouse,3,113.05,339.15,Champions
TXN13960,CUST02403,2023-03-17,Women's Clothing,Jeans,2,141.02,282.04,Others
TXN7340,CUST01192,2023-03-18,Women's Clothing,Jeans,5,46.88,234.4,Champions
TXN4459,CUST00645,2023-03-18,Men's Clothing,Jacket,1,54.97,54.97,Champions
TXN15770,CUST02742,2023-03-18,Accessories,Belt,2,70.47,140.94,Loyal
TXN8282,CUST01364,2023-03-18,Women's Clothing,Skirt,3,140.23,420.69,Champions
TXN15520,CUST02696,2023-03-18,Accessories,Scarf,3,64.17,192.51,At-Risk
TXN11235,CUST01910,2023-03-18,Men's Clothing,Sweater,1,91.76,91.76,Champions
TXN5362,CUST00808,2023-03-18,Accessories,Sunglasses,2,37.92,75.84,Champions
TXN11806,CUST02007,2023-03-18,Women's Clothing,Jacket,1,133.99,133.99,Champions
TXN17907,CUST03102,2023-03-19,Women's Clothing,Jacket,5,46.29,231.45,Lost
TXN15864,CUST02757,2023-03-19,Men's Clothing,Shirt,2,95.57,191.14,At-Risk
TXN1659,CUST00118,2023-03-19,Men's Clothing,Shirt,2,109.45,218.9,Champions
TXN17574,CUST03041,2023-03-19,Women's Clothing,Jacket,3,101.3,303.9,Loyal
TXN4825,CUST00708,2023-03-19,Women's Clothing,Jeans,5,106.15,530.75,At-Risk
TXN14855,CUST02571,2023-03-19,Accessories,Wallet,1,22.51,22.51,Loyal
TXN18044,CUST03130,2023-03-19,Women's Clothing,Jacket,3,128.64,385.92,Champions
TXN17824,CUST03089,2023-03-19,Men's Clothing,Pants,2,30.07,60.14,At-Risk
TXN1116,CUST00017,2023-03-19,Accessories,Belt,1,44.65,44.65,Loyal
TXN11183,CUST01903,2023-03-19,Women's Clothing,Jeans,5,110.76,553.8,At-Risk
TXN12586,CUST02157,2023-03-19,Women's Clothing,Skirt,1,98.78,98.78,Others
TXN9581,CUST01608,2023-03-20,Accessories,Belt,4,22.94,91.76,Champions
TXN3579,CUST00475,2023-03-20,Men's Clothing,Jacket,2,64.91,129.82,Champions
TXN3766,CUST00508,2023-03-20,Men's Clothing,Shirt,1,112.63,112.63,Loyal
TXN12103,CUST02067,2023-03-20,Women's Clothing,Skirt,1,125.79,125.79,Loyal
TXN4141,CUST00582,2023-03-20,Footwear,Sneakers,2,96.33,192.66,Loyal
TXN4538,CUST00655,2023-03-20,Men's Clothing,T-Shirt,4,101.7,406.8,Champions
TXN4586,CUST00661,2023-03-20,Men's Clothing,Sweater,3,50.62,151.86,Loyal
TXN14649,CUST02529,2023-03-20,Men's Clothing,T-Shirt,2,71.7,143.4,Loyal
TXN2545,CUST00284,2023-03-20,Men's Clothing,Jacket,5,72.43,362.15,Loyal
TXN18431,CUST03199,2023-03-20,Footwear,Sandals,3,135.3,405.9,Champions
TXN2882,CUST00343,2023-03-20,Men's Clothing,Shirt,5,102.21,511.05,Champions
TXN12636,CUST02165,2023-03-20,Men's Clothing,Sweater,2,104.39,208.78,Lost
TXN8375,CUST01382,2023-03-20,Women's Clothing,Jeans,5,108.91,544.55,Loyal
TXN15332,CUST02657,2023-03-20,Women's Clothing,Dress,4,36.85,147.4,Loyal
TXN7555,CUST01231,2023-03-20,Men's Clothing,Sweater,3,36.63,109.89,At-Risk
TXN2034,CUST00188,2023-03-20,Women's Clothing,Blouse,4,79.32,317.28,Loyal
TXN2062,CUST00192,2023-03-20,Accessories,Sunglasses,1,45.99,45.99,Champions
TXN8113,CUST01337,2023-03-20,Women's Clothing,Jacket,1,138.41,138.41,Champions
TXN10434,CUST01763,2023-03-21,Women's Clothing,Blouse,3,125.98,377.94,Champions
TXN3892,CUST00536,2023-03-21,Accessories,Handbag,2,26.73,53.46,Loyal
TXN13646,CUST02356,2023-03-21,Women's Clothing,Dress,1,72.18,72.18,Champions
TXN6607,CUST01055,2023-03-21,Accessories,Scarf,2,77.59,155.18,Loyal
TXN2264,CUST00234,2023-03-21,Women's Clothing,Blouse,5,139.39,696.95,Lost
TXN2259,CUST00232,2023-03-21,Men's Clothing,T-Shirt,3,51.49,154.47,Loyal
TXN11731,CUST01995,2023-03-21,Accessories,Sunglasses,4,29.08,116.32,Loyal
TXN16567,CUST02874,2023-03-21,Women's Clothing,Jeans,2,126.53,253.06,Loyal
TXN8124,CUST01337,2023-03-21,Women's Clothing,Blouse,1,131.89,131.89,Champions
TXN11472,CUST01948,2023-03-21,Accessories,Sunglasses,3,49.77,149.31,At-Risk
TXN5185,CUST00772,2023-03-21,Men's Clothing,Sweater,1,79.73,79.73,Others
TXN10399,CUST01756,2023-03-22,Women's Clothing,Jeans,5,103.84,519.2,Champions
TXN3970,CUST00547,2023-03-22,Women's Clothing,Jeans,3,37.92,113.76,Champions
TXN12066,CUST02060,2023-03-22,Women's Clothing,Blouse,4,35.12,140.48,Lost
TXN3084,CUST00383,2023-03-22,Men's Clothing,Sweater,4,43.78,175.12,At-Risk
TXN7010,CUST01123,2023-03-22,Accessories,Scarf,1,42.52,42.52,Champions
TXN5275,CUST00791,2023-03-22,Men's Clothing,Shirt,4,79.17,316.68,At-Risk
TXN8354,CUST01379,2023-03-22,Women's Clothing,Dress,2,64.25,128.5,Lost
TXN2788,CUST00327,2023-03-22,Women's Clothing,Dress,4,100.17,400.68,Loyal
TXN9378,CUST01568,2023-03-22,Men's Clothing,T-Shirt,3,118.44,355.32,Champions
TXN18368,CUST03191,2023-03-22,Men's Clothing,Shirt,4,104.05,416.2,Champions
TXN8460,CUST01399,2023-03-22,Men's Clothing,Jacket,4,88.34,353.36,Loyal
TXN2418,CUST00262,2023-03-22,Men's Clothing,Shirt,5,64.93,324.65,Loyal
TXN5731,CUST00878,2023-03-22,Women's Clothing,Skirt,5,146.84,734.2,Champions
TXN15219,CUST02638,2023-03-22,Men's Clothing,T-Shirt,1,62.43,62.43,Champions
TXN12873,CUST02217,2023-03-22,Men's Clothing,Jacket,1,104.58,104.58,Loyal
TXN14750,CUST02546,2023-03-22,Women's Clothing,Blouse,3,90.37,271.11,Champions
TXN5522,CUST00842,2023-03-22,Accessories,Wallet,4,40.88,163.52,Loyal
TXN3493,CUST00460,2023-03-22,Women's Clothing,Blouse,4,140.24,560.96,At-Risk
TXN13902,CUST02395,2023-03-22,Women's Clothing,Jeans,4,76.29,305.16,Others
TXN4889,CUST00718,2023-03-23,Women's Clothing,Jacket,1,76.78,76.78,Loyal
TXN8081,CUST01327,2023-03-23,Accessories,Belt,1,35.4,35.4,Others
TXN12454,CUST02126,2023-03-23,Footwear,Sneakers,4,111.66,446.64,Loyal
TXN4335,CUST00616,2023-03-23,Men's Clothing,T-Shirt,1,114.43,114.43,At-Risk
TXN11958,CUST02032,2023-03-23,Men's Clothing,T-Shirt,1,60.16,60.16,Others
TXN13821,CUST02382,2023-03-23,Men's Clothing,Jacket,1,94.03,94.03,Champions
TXN3115,CUST00388,2023-03-23,Women's Clothing,Jeans,5,84.66,423.3,Others
TXN10146,CUST01712,2023-03-23,Women's Clothing,Skirt,4,92.49,369.96,Others
TXN7584,CUST01238,2023-03-23,Men's Clothing,Sweater,2,95.53,191.06,Others
TXN14135,CUST02439,2023-03-23,Footwear,Sneakers,4,99.43,397.72,At-Risk
TXN1419,CUST00067,2023-03-23,Accessories,Belt,2,16.88,33.76,Champions
TXN10773,CUST01825,2023-03-24,Women's Clothing,Jacket,3,43.39,130.17,At-Risk
TXN2928,CUST00351,2023-03-24,Men's Clothing,T-Shirt,5,68.16,340.8,At-Risk
TXN13728,CUST02367,2023-03-24,Men's Clothing,Shirt,5,75.52,377.6,Lost
TXN5417,CUST00819,2023-03-24,Women's Clothing,Skirt,4,40.74,162.96,Champions
TXN14538,CUST02513,2023-03-24,Accessories,Wallet,2,57.42,114.84,Champions
TXN12090,CUST02064,2023-03-24,Footwear,Heels,2,163.37,326.74,Lost
TXN5407,CUST00817,2023-03-24,Women's Clothing,Blouse,3,135.53,406.59,Others
TXN7272,CUST01180,2023-03-24,Women's Clothing,Jacket,5,92.1,460.5,Champions
TXN10709,CUST01814,2023-03-24,Men's Clothing,Sweater,5,37.0,185.0,Loyal
TXN12706,CUST02180,2023-03-24,Footwear,Sneakers,4,73.97,295.88,At-Risk
TXN4336,CUST00617,2023-03-25,Footwear,Sandals,2,169.92,339.84,Loyal
TXN1726,CUST00129,2023-03-25,Women's Clothing,Jacket,3,82.16,246.48,Loyal
TXN17302,CUST02992,2023-03-25,Women's Clothing,Dress,4,63.98,255.92,Champions
TXN16837,CUST02914,2023-03-25,Men's Clothing,Sweater,1,104.41,104.41,Lost
TXN13057,CUST02250,2023-03-25,Women's Clothing,Dress,5,133.32,666.6,At-Risk
TXN5012,CUST00740,2023-03-25,Men's Clothing,Pants,3,78.96,236.88,Loyal
TXN12106,CUST02067,2023-03-25,Accessories,Handbag,4,76.45,305.8,Loyal
TXN1436,CUST00069,2023-03-25,Women's Clothing,Jeans,5,107.4,537.0,Champions
TXN3129,CUST00392,2023-03-25,Women's Clothing,Jacket,5,82.11,410.55,Loyal
TXN2497,CUST00276,2023-03-25,Men's Clothing,Jacket,1,117.16,117.16,At-Risk
TXN7597,CUST01240,2023-03-25,Women's Clothing,Dress,2,83.46,166.92,Champions
TXN14902,CUST02578,2023-03-25,Men's Clothing,Sweater,4,41.68,166.72,Others
TXN5752,CUST00879,2023-03-25,Men's Clothing,Jacket,1,67.33,67.33,Loyal
TXN7966,CUST01305,2023-03-25,Accessories,Sunglasses,5,25.41,127.05,Loyal
TXN9882,CUST01661,2023-03-26,Women's Clothing,Blouse,3,82.94,248.82,Others
TXN2775,CUST00323,2023-03-26,Women's Clothing,Skirt,3,117.93,353.79,Loyal
TXN9418,CUST01572,2023-03-26,Accessories,Handbag,1,52.72,52.72,Champions
TXN11265,CUST01913,2023-03-26,Women's Clothing,Jacket,3,140.99,422.97,Champions
TXN15703,CUST02727,2023-03-26,Men's Clothing,Jacket,1,108.62,108.62,Champions
TXN18130,CUST03145,2023-03-26,Accessories,Scarf,5,59.54,297.7,Lost
TXN1411,CUST00067,2023-03-26,Footwear,Sneakers,1,92.2,92.2,Champions
TXN17869,CUST03098,2023-03-26,Men's Clothing,Pants,3,67.22,201.66,Champions
TXN13734,CUST02369,2023-03-26,Women's Clothing,Jeans,5,82.17,410.85,Loyal
TXN11567,CUST01964,2023-03-26,Women's Clothing,Jeans,3,140.75,422.25,Champions
TXN14534,CUST02513,2023-03-26,Men's Clothing,Shirt,4,86.92,347.68,Champions
TXN10713,CUST01814,2023-03-26,Women's Clothing,Skirt,3,48.97,146.91,Loyal
TXN3977,CUST00549,2023-03-26,Women's Clothing,Skirt,3,67.7,203.1,Loyal
TXN7455,CUST01212,2023-03-26,Women's Clothing,Jacket,2,35.32,70.64,At-Risk
TXN11043,CUST01882,2023-03-26,Men's Clothing,T-Shirt,4,35.83,143.32,Loyal
TXN15374,CUST02666,2023-03-27,Footwear,Sandals,3,94.65,283.95,Loyal
TXN13181,CUST02275,2023-03-27,Accessories,Handbag,2,33.68,67.36,Lost
TXN7618,CUST01246,2023-03-27,Men's Clothing,Sweater,4,57.51,230.04,At-Risk
TXN7589,CUST01239,2023-03-27,Accessories,Scarf,4,17.74,70.96,Champions
TXN11741,CUST01997,2023-03-27,Accessories,Sunglasses,1,37.76,37.76,Champions
TXN4999,CUST00737,2023-03-27,Women's Clothing,Blouse,1,104.58,104.58,Loyal
TXN11615,CUST01972,2023-03-27,Men's Clothing,Sweater,2,77.61,155.22,Champions
TXN13330,CUST02305,2023-03-27,Men's Clothing,Jacket,2,64.91,129.82,Loyal
TXN12366,CUST02109,2023-03-27,Women's Clothing,Jeans,1,139.73,139.73,Champions
TXN18167,CUST03153,2023-03-27,Footwear,Sneakers,4,145.38,581.52,Champions
TXN4694,CUST00676,2023-03-27,Women's Clothing,Jeans,4,51.33,205.32,Champions
TXN13021,CUST02243,2023-03-27,Men's Clothing,Jacket,4,41.07,164.28,At-Risk
